release_date,region,issue,epiweek,lag,num_ili,num_patients,num_providers,num_age_0,num_age_1,num_age_2,num_age_3,num_age_4,num_age_5,wili,ili
2017-10-24,hhs1,201740,201117,336,368,47550,140,129,132,,47,37,23,0.675821,0.773922
2017-10-24,hhs1,201740,201118,335,341,48145,134,145,106,,41,21,28,0.592222,0.708277
2017-10-24,hhs1,201740,201119,334,286,46821,128,114,93,,30,23,26,0.515393,0.610837
2017-10-24,hhs1,201740,201120,333,274,44813,122,126,95,,29,14,10,0.498389,0.61143
2017-10-24,hhs1,201740,201121,332,294,40850,112,126,112,,29,12,15,0.555332,0.719706
2017-10-24,hhs1,201740,201122,331,247,33960,104,113,83,,27,10,14,0.574262,0.727326
2017-10-24,hhs1,201740,201123,330,294,43540,100,128,97,,35,20,14,0.505594,0.675241
2017-10-24,hhs1,201740,201124,329,246,37285,98,107,95,,32,7,5,0.493534,0.659783
2017-10-24,hhs1,201740,201125,328,214,35738,96,102,72,,14,12,14,0.461867,0.598802
2017-10-24,hhs1,201740,201126,327,187,33741,93,83,66,,22,9,7,0.416608,0.554222
2017-10-24,hhs1,201740,201127,326,183,29417,93,61,69,,28,15,10,0.46983,0.622089
2017-10-24,hhs1,201740,201128,325,203,36432,96,85,77,,26,11,4,0.428519,0.557202
2017-10-24,hhs1,201740,201129,324,207,36206,95,83,69,,28,15,12,0.437277,0.571728
2017-10-24,hhs1,201740,201130,323,188,35367,92,66,88,,15,13,6,0.412251,0.531569
2017-10-24,hhs1,201740,201131,322,183,37024,91,76,68,,19,13,7,0.378898,0.494274
2017-10-24,hhs1,201740,201132,321,194,37485,92,72,74,,18,16,14,0.391519,0.51754
2017-10-24,hhs1,201740,201133,320,189,36543,90,79,79,,20,8,3,0.43582,0.517199
2017-10-24,hhs1,201740,201134,319,184,38022,91,68,62,,24,15,15,0.39558,0.48393
2017-10-24,hhs1,201740,201135,318,182,35460,98,67,71,,26,9,9,0.411796,0.513254
2017-10-24,hhs1,201740,201136,317,172,35434,96,54,77,,22,9,10,0.412723,0.485409
2017-10-24,hhs1,201740,201137,316,214,43771,99,69,101,,25,13,6,0.441039,0.488908
2017-10-24,hhs1,201740,201138,315,214,44068,98,70,91,,29,15,9,0.407422,0.485613
2017-10-24,hhs1,201740,201139,314,273,45009,101,84,114,,39,22,14,0.507688,0.606545
2017-10-24,hhs1,201740,201140,313,280,51819,150,83,127,,41,16,13,0.43974,0.540342
2017-10-24,hhs1,201740,201141,312,401,50211,155,126,194,,49,18,14,0.689897,0.79863
2017-10-24,hhs1,201740,201142,311,381,56237,159,119,192,,43,16,11,0.630234,0.67749
2017-10-24,hhs1,201740,201143,310,432,56152,158,126,211,,53,27,15,0.676542,0.76934
2017-10-24,hhs1,201740,201144,309,450,56050,157,124,217,,62,27,20,0.681778,0.802855
2017-10-24,hhs1,201740,201145,308,471,58226,162,140,223,,64,32,12,0.722186,0.808917
2017-10-24,hhs1,201740,201146,307,391,59692,159,132,187,,50,16,6,0.584198,0.655029
2017-10-24,hhs1,201740,201147,306,335,38466,154,110,142,,52,20,11,0.671443,0.870899
2017-10-24,hhs1,201740,201148,305,431,58157,157,118,200,,58,38,17,0.624269,0.741097
2017-10-24,hhs1,201740,201149,304,377,52953,152,138,156,,38,28,17,0.628389,0.711952
2017-10-24,hhs1,201740,201150,303,448,53518,158,176,177,,49,20,26,0.78979,0.837102
2017-10-24,hhs1,201740,201151,302,448,45482,161,190,151,,55,30,22,0.86589,0.985005
2017-10-24,hhs1,201740,201152,301,408,34829,151,169,128,,59,31,21,1.00526,1.17144
2017-10-24,hhs1,201740,201201,300,419,43770,161,191,123,,57,26,22,0.910657,0.957277
2017-10-24,hhs1,201740,201202,299,455,48944,158,199,135,,67,36,18,0.800414,0.929634
2017-10-24,hhs1,201740,201203,298,433,47052,157,196,139,,68,18,12,0.838438,0.920258
2017-10-24,hhs1,201740,201204,297,486,54105,155,234,156,,54,26,16,0.819739,0.898253
2017-10-24,hhs1,201740,201205,296,468,54734,155,225,154,,40,34,15,0.771312,0.855044
2017-10-24,hhs1,201740,201206,295,475,54491,157,207,180,,47,23,18,0.846266,0.871704
2017-10-24,hhs1,201740,201207,294,480,55161,160,206,181,,52,28,13,0.902132,0.87018
2017-10-24,hhs1,201740,201208,293,449,44971,150,191,165,,44,25,24,0.949344,0.998421
2017-10-24,hhs1,201740,201209,292,417,50379,148,171,156,,49,22,19,0.803368,0.827726
2017-10-24,hhs1,201740,201210,291,381,50982,153,129,151,,61,26,14,0.774284,0.747323
2017-10-24,hhs1,201740,201211,290,406,45381,152,139,165,,53,27,22,0.858635,0.894648
2017-10-24,hhs1,201740,201212,289,473,49465,149,164,196,,65,28,20,0.831097,0.956232
2017-10-24,hhs1,201740,201213,288,358,51256,147,114,158,,46,19,21,0.621933,0.698455
2017-10-24,hhs1,201740,201214,287,438,50024,148,128,202,,59,25,24,0.7515,0.87558
2017-10-24,hhs1,201740,201215,286,456,49834,146,150,202,,56,29,19,0.857187,0.915038
2017-10-24,hhs1,201740,201216,285,381,42559,139,109,167,,73,18,14,0.778564,0.895228
2017-10-24,hhs1,201740,201217,284,322,47788,135,110,131,,39,23,19,0.57168,0.673809
2017-10-24,hhs1,201740,201218,283,269,47124,136,91,109,,32,17,20,0.518703,0.570834
2017-10-24,hhs1,201740,201219,282,301,44371,132,113,133,,32,11,12,0.608604,0.678371
2017-10-24,hhs1,201740,201220,281,246,42559,120,96,100,,27,16,7,0.499494,0.578021
2017-10-24,hhs1,201740,201221,280,253,41362,114,102,88,,25,17,21,0.580681,0.611673
2017-10-24,hhs1,201740,201222,279,214,33662,115,99,70,,20,10,15,0.611205,0.635732
2017-10-24,hhs1,201740,201223,278,206,39021,112,84,70,,29,13,10,0.44987,0.527921
2017-10-24,hhs1,201740,201224,277,205,38282,104,87,63,,31,17,7,0.556763,0.5355
2017-10-24,hhs1,201740,201225,276,216,38464,104,115,61,,21,10,9,0.511904,0.561564
2017-10-24,hhs1,201740,201226,275,225,37130,101,111,67,,19,10,18,0.63164,0.605979
2017-10-24,hhs1,201740,201227,274,185,29783,101,75,65,,25,10,10,0.600682,0.62116
2017-10-24,hhs1,201740,201228,273,220,36725,100,96,79,,26,11,8,0.545703,0.599047
2017-10-24,hhs1,201740,201229,272,203,35721,99,94,64,,19,14,12,0.529763,0.568293
2017-10-24,hhs1,201740,201230,271,182,35187,96,64,79,,17,10,12,0.54242,0.517236
2017-10-24,hhs1,201740,201231,270,182,34593,98,83,59,,24,7,9,0.423858,0.526118
2017-10-24,hhs1,201740,201232,269,201,35339,100,79,71,,28,13,10,0.52453,0.568777
2017-10-24,hhs1,201740,201233,268,191,35785,96,66,78,,22,11,14,0.477967,0.533743
2017-10-24,hhs1,201740,201234,267,159,35539,96,66,56,,20,9,8,0.487765,0.447396
2017-10-24,hhs1,201740,201235,266,182,39221,102,72,58,,28,17,7,0.435526,0.464037
2017-10-24,hhs1,201740,201236,265,196,35498,103,79,68,,30,10,9,0.50659,0.552144
2017-10-24,hhs1,201740,201237,264,233,42465,102,99,88,,20,14,12,0.49204,0.548687
2017-10-24,hhs1,201740,201238,263,231,43900,103,91,94,,20,11,15,0.498207,0.526196
2017-10-24,hhs1,201740,201239,262,236,43762,102,94,86,,29,16,11,0.522411,0.539281
2017-10-24,hhs1,201740,201240,261,322,55084,159,100,133,,50,24,15,0.542445,0.584562
2017-10-24,hhs1,201740,201241,260,295,48404,158,108,113,,30,29,15,0.56065,0.609454
2017-10-24,hhs1,201740,201242,259,438,56270,162,158,162,,60,29,29,0.755333,0.77839
2017-10-24,hhs1,201740,201243,258,334,55466,161,111,143,,48,20,12,0.575156,0.602171
2017-10-24,hhs1,201740,201244,257,314,48350,160,109,125,,49,15,16,0.638644,0.649431
2017-10-24,hhs1,201740,201245,256,337,55082,166,115,149,,44,20,9,0.630983,0.611815
2017-10-24,hhs1,201740,201246,255,373,54355,166,129,150,,63,11,20,0.700343,0.686229
2017-10-24,hhs1,201740,201247,254,325,37973,165,140,104,,47,17,17,0.845412,0.855871
2017-10-24,hhs1,201740,201248,253,516,57023,169,168,219,,71,33,25,0.89633,0.904898
2017-10-24,hhs1,201740,201249,252,734,56803,167,243,354,,77,32,28,1.24499,1.29219
2017-10-24,hhs1,201740,201250,251,1071,57921,171,280,525,,154,71,41,1.69905,1.84907
2017-10-24,hhs1,201740,201251,250,1485,53323,169,392,664,,236,112,81,2.62753,2.78491
2017-10-24,hhs1,201740,201252,249,1380,33299,163,366,480,,267,151,116,3.9292,4.14427
2017-10-24,hhs1,201740,201301,248,1344,43347,171,346,406,,293,175,124,3.21719,3.10056
2017-10-24,hhs1,201740,201302,247,1682,54847,168,412,657,,322,168,123,3.28461,3.06671
2017-10-24,hhs1,201740,201303,246,1541,54821,169,385,704,,243,121,88,3.02114,2.81097
2017-10-24,hhs1,201740,201304,245,1283,52389,177,315,587,,204,100,77,2.50428,2.44899
2017-10-24,hhs1,201740,201305,244,1191,54669,168,257,654,,163,64,53,2.21254,2.17857
2017-10-24,hhs1,201740,201306,243,919,49090,169,253,461,,123,45,37,1.87401,1.87207
2017-10-24,hhs1,201740,201307,242,801,50970,168,227,360,,124,57,33,1.5552,1.57151
2017-10-24,hhs1,201740,201308,241,657,46197,169,217,284,,84,37,35,1.50586,1.42217
2017-10-24,hhs1,201740,201309,240,658,51304,165,203,290,,80,54,31,1.32621,1.28255
2017-10-24,hhs1,201740,201310,239,600,47846,165,206,266,,61,44,23,1.30083,1.25402
2017-10-24,hhs1,201740,201311,238,594,49002,166,189,277,,72,35,21,1.18804,1.2122
2017-10-24,hhs1,201740,201312,237,550,48302,163,168,264,,49,40,29,1.19612,1.13867
2017-10-24,hhs1,201740,201313,236,616,49994,160,176,315,,75,26,24,1.18515,1.23215
2017-10-24,hhs1,201740,201314,235,658,52091,156,192,329,,65,46,26,1.19767,1.26317
2017-10-24,hhs1,201740,201315,234,678,51650,152,216,338,,64,39,21,1.24114,1.31268
2017-10-24,hhs1,201740,201316,233,458,42590,150,159,207,,45,24,23,1.05995,1.07537
2017-10-24,hhs1,201740,201317,232,390,48087,144,142,168,,42,19,19,0.783118,0.81103
2017-10-24,hhs1,201740,201318,231,390,48194,148,148,139,,55,25,23,0.805735,0.809229
2017-10-24,hhs1,201740,201319,230,343,46388,141,131,135,,34,22,21,0.690938,0.739415
2017-10-24,hhs1,201740,201320,229,274,42855,130,120,100,,25,15,14,0.623383,0.639365
2017-10-24,hhs1,201740,201321,228,248,40272,118,96,83,,31,19,19,0.595752,0.615812
2017-10-24,hhs1,201740,201322,227,216,33958,116,81,72,,31,19,13,0.581825,0.63608
2017-10-24,hhs1,201740,201323,226,215,38597,105,92,62,,32,10,19,0.408342,0.557038
2017-10-24,hhs1,201740,201324,225,248,38356,105,106,80,,29,18,15,0.47561,0.646574
2017-10-24,hhs1,201740,201325,224,197,36056,103,91,62,,16,18,10,0.391668,0.546372
2017-10-24,hhs1,201740,201326,223,210,36964,100,82,61,,32,19,16,0.430542,0.56812
2017-10-24,hhs1,201740,201327,222,174,29659,97,66,66,,18,13,11,0.430427,0.586668
2017-10-24,hhs1,201740,201328,221,196,37789,102,72,63,,24,22,15,0.384096,0.518669
2017-10-24,hhs1,201740,201329,220,187,35609,100,88,55,,23,14,7,0.388478,0.525148
2017-10-24,hhs1,201740,201330,219,166,36701,99,71,64,,16,10,5,0.343594,0.452304
2017-10-24,hhs1,201740,201331,218,172,36983,99,74,49,,28,13,8,0.343561,0.465079
2017-10-24,hhs1,201740,201332,217,173,32544,98,70,56,,23,10,14,0.392263,0.531588
2017-10-24,hhs1,201740,201333,216,160,35331,98,74,48,,23,7,8,0.335119,0.45286
2017-10-24,hhs1,201740,201334,215,164,36482,99,58,52,,29,12,13,0.413557,0.449537
2017-10-24,hhs1,201740,201335,214,162,39891,100,66,48,,28,7,13,0.333156,0.406107
2017-10-24,hhs1,201740,201336,213,77,22274,91,16,34,,15,8,4,0.304002,0.345695
2017-10-24,hhs1,201740,201337,212,165,40965,104,54,64,,23,15,9,0.338289,0.402783
2017-10-24,hhs1,201740,201338,211,195,41210,95,78,74,,17,14,12,0.460903,0.473186
2017-10-24,hhs1,201740,201339,210,265,43397,97,64,143,,24,18,16,0.98459,0.610641
2017-10-24,hhs1,201740,201340,209,368,59819,176,117,168,,44,19,20,0.621395,0.615189
2017-10-24,hhs1,201740,201341,208,391,60690,180,126,195,,39,15,16,0.654441,0.644258
2017-10-24,hhs1,201740,201342,207,421,57316,179,138,206,,38,17,22,0.741983,0.734524
2017-10-24,hhs1,201740,201343,206,391,56884,171,164,163,,33,18,13,0.80209,0.687364
2017-10-24,hhs1,201740,201344,205,403,55747,167,142,210,,27,12,12,0.905562,0.722909
2017-10-24,hhs1,201740,201345,204,434,55998,166,128,210,,44,27,25,0.955454,0.775028
2017-10-24,hhs1,201740,201346,203,440,55413,171,165,162,,70,30,13,0.851659,0.794038
2017-10-24,hhs1,201740,201347,202,385,54301,160,145,153,,42,28,17,0.692049,0.709011
2017-10-24,hhs1,201740,201348,201,335,35927,165,163,87,,49,21,15,0.91993,0.932446
2017-10-24,hhs1,201740,201349,200,440,53511,162,153,161,,65,29,32,0.825554,0.822261
2017-10-24,hhs1,201740,201350,199,509,49366,155,199,194,,68,30,18,1.06768,1.03107
2017-10-24,hhs1,201740,201351,198,527,46193,157,221,167,,83,30,26,1.1724,1.14087
2017-10-24,hhs1,201740,201352,197,513,29548,164,211,154,,89,33,26,1.58812,1.73616
2017-10-24,hhs1,201740,201401,196,509,29176,158,214,118,,111,36,30,1.60948,1.74458
2017-10-24,hhs1,201740,201402,195,689,48437,162,199,228,,165,66,31,1.39198,1.42247
2017-10-24,hhs1,201740,201403,194,861,49402,158,260,313,,185,69,34,1.67317,1.74284
2017-10-24,hhs1,201740,201404,193,889,47355,160,244,394,,160,59,32,1.87667,1.87731
2017-10-24,hhs1,201740,201405,192,1004,55050,163,251,504,,155,62,32,2.03318,1.8238
2017-10-24,hhs1,201740,201406,191,1036,49478,162,259,527,,149,59,42,2.24365,2.09386
2017-10-24,hhs1,201740,201407,190,868,51617,165,215,445,,137,47,24,1.75096,1.68162
2017-10-24,hhs1,201740,201408,189,702,45718,164,188,300,,140,56,18,1.78771,1.5355
2017-10-24,hhs1,201740,201409,188,672,51941,155,191,284,,102,61,34,1.51318,1.29378
2017-10-24,hhs1,201740,201410,187,648,49685,148,164,328,,84,40,32,1.53377,1.30422
2017-10-24,hhs1,201740,201411,186,545,43939,153,188,207,,92,34,24,1.35777,1.24036
2017-10-24,hhs1,201740,201412,185,665,47863,148,196,295,,100,45,29,1.69082,1.38938
2017-10-24,hhs1,201740,201413,184,650,49534,143,165,294,,93,53,45,1.59596,1.31223
2017-10-24,hhs1,201740,201414,183,825,51407,151,180,412,,120,72,41,1.82481,1.60484
2017-10-24,hhs1,201740,201415,182,976,52977,157,201,518,,131,67,59,1.96088,1.84231
2017-10-24,hhs1,201740,201416,181,789,50443,148,157,416,,112,57,47,1.73466,1.56414
2017-10-24,hhs1,201740,201417,180,629,44949,151,145,277,,108,59,40,1.55579,1.39936
2017-10-24,hhs1,201740,201418,179,514,49417,142,125,224,,82,53,30,1.25236,1.04013
2017-10-24,hhs1,201740,201419,178,490,47170,136,122,220,,78,46,24,1.29032,1.0388
2017-10-24,hhs1,201740,201420,177,390,43223,126,129,134,,51,40,36,1.0337,0.902297
2017-10-24,hhs1,201740,201421,176,289,42528,111,116,89,,37,27,20,0.513504,0.679552
2017-10-24,hhs1,201740,201422,175,222,33764,102,100,56,,37,13,16,0.480187,0.657505
2017-10-24,hhs1,201740,201423,174,273,37513,99,114,91,,37,17,14,0.549795,0.727748
2017-10-24,hhs1,201740,201424,173,236,38797,100,101,78,,27,18,12,0.445091,0.608294
2017-10-24,hhs1,201740,201425,172,224,37940,100,90,83,,25,12,14,0.440756,0.590406
2017-10-24,hhs1,201740,201426,171,233,36127,98,108,66,,31,15,13,0.469904,0.644947
2017-10-24,hhs1,201740,201427,170,216,29425,94,97,64,,24,13,18,0.702276,0.73407
2017-10-24,hhs1,201740,201428,169,171,35355,89,88,46,,17,11,9,0.355917,0.483666
2017-10-24,hhs1,201740,201429,168,181,35147,93,85,58,,22,10,6,0.401355,0.51498
2017-10-24,hhs1,201740,201430,167,188,35454,95,79,62,,26,11,10,0.391262,0.530265
2017-10-24,hhs1,201740,201431,166,168,34703,93,73,44,,28,8,15,0.533088,0.484108
2017-10-24,hhs1,201740,201432,165,165,34347,93,74,59,,18,7,7,0.357373,0.480391
2017-10-24,hhs1,201740,201433,164,180,33409,96,67,61,,25,13,14,0.39934,0.538777
2017-10-24,hhs1,201740,201434,163,169,34061,96,60,55,,27,19,8,0.37084,0.496169
2017-10-24,hhs1,201740,201435,162,168,35599,95,61,52,,28,11,16,0.378678,0.471923
2017-10-24,hhs1,201740,201436,161,181,33346,98,67,70,,27,7,10,0.443777,0.542794
2017-10-24,hhs1,201740,201437,160,204,38898,97,81,77,,22,14,10,0.453362,0.524449
2017-10-24,hhs1,201740,201438,159,245,40607,99,77,102,,31,17,18,0.532114,0.603344
2017-10-24,hhs1,201740,201439,158,248,39024,99,95,92,,29,15,17,0.594496,0.635506
2017-10-24,hhs1,201740,201440,157,352,51688,146,101,185,,44,13,9,0.83061,0.681009
2017-10-24,hhs1,201740,201441,156,386,51169,150,109,199,,37,24,17,0.911129,0.754363
2017-10-24,hhs1,201740,201442,155,357,45797,148,82,192,,53,21,9,0.924083,0.779527
2017-10-24,hhs1,201740,201443,154,330,52589,153,84,165,,47,20,14,0.785985,0.627508
2017-10-24,hhs1,201740,201444,153,433,53504,157,115,218,,55,30,15,1.03529,0.809285
2017-10-24,hhs1,201740,201445,152,504,53872,161,145,262,,54,24,19,1.17701,0.935551
2017-10-24,hhs1,201740,201446,151,463,52595,154,129,226,,53,31,24,1.12824,0.880312
2017-10-24,hhs1,201740,201447,150,425,52399,154,148,174,,64,27,12,1.00111,0.811084
2017-10-24,hhs1,201740,201448,149,359,35683,155,134,132,,50,23,20,1.14027,1.00608
2017-10-24,hhs1,201740,201449,148,542,55117,161,152,249,,79,34,28,1.10299,0.983363
2017-10-24,hhs1,201740,201450,147,594,51222,153,179,273,,67,34,41,1.23213,1.15966
2017-10-24,hhs1,201740,201451,146,625,50026,153,211,259,,79,35,41,1.31102,1.24935
2017-10-24,hhs1,201740,201452,145,651,32717,150,226,207,,100,59,59,1.96586,1.98979
2017-10-24,hhs1,201740,201501,143,915,48019,151,241,341,,158,95,80,1.94392,1.9055
2017-10-24,hhs1,201740,201502,142,1306,51021,159,308,584,,215,110,89,2.61241,2.55973
2017-10-24,hhs1,201740,201503,141,1923,50890,161,460,953,,247,138,125,3.93773,3.77874
2017-10-24,hhs1,201740,201504,140,1557,44917,160,322,887,,189,101,58,3.59462,3.46639
2017-10-24,hhs1,201740,201505,139,1463,45708,158,284,809,,191,115,64,3.55818,3.20075
2017-10-24,hhs1,201740,201506,138,1271,45626,159,267,694,,149,98,63,3.26275,2.78569
2017-10-24,hhs1,201740,201507,137,973,42015,154,210,492,,117,86,68,2.93637,2.31584
2017-10-24,hhs1,201740,201508,136,890,53347,161,159,414,,153,100,64,1.94445,1.66832
2017-10-24,hhs1,201740,201509,135,797,49598,147,201,383,,107,60,46,1.76866,1.60692
2017-10-24,hhs1,201740,201510,134,767,49715,156,160,372,,115,72,48,1.72719,1.54279
2017-10-24,hhs1,201740,201511,133,695,49795,154,204,249,,116,79,47,1.51214,1.39572
2017-10-24,hhs1,201740,201512,132,728,52403,151,210,337,,95,58,28,1.5203,1.38923
2017-10-24,hhs1,201740,201513,131,756,52317,151,198,342,,109,64,43,1.58312,1.44504
2017-10-24,hhs1,201740,201514,130,691,53033,144,178,321,,99,62,31,1.38746,1.30296
2017-10-24,hhs1,201740,201515,129,621,51230,141,183,244,,100,67,27,1.29744,1.21218
2017-10-24,hhs1,201740,201516,128,551,46706,146,146,245,,72,55,33,1.25879,1.17972
2017-10-24,hhs1,201740,201517,127,439,49875,137,120,197,,60,31,31,1.01564,0.880201
2017-10-24,hhs1,201740,201518,126,389,45285,132,118,142,,65,40,24,1.00593,0.859004
2017-10-24,hhs1,201740,201519,125,286,44660,130,88,95,,51,33,19,0.780414,0.640394
2017-10-24,hhs1,201740,201520,124,283,42619,116,93,119,,38,14,19,0.795374,0.664023
2017-10-24,hhs1,201740,201521,123,248,34974,113,88,87,,35,20,18,0.823276,0.709098
2017-10-24,hhs1,201740,201522,122,227,37446,109,84,86,,26,15,16,0.669392,0.606206
2017-10-24,hhs1,201740,201523,121,257,38048,108,92,92,,31,19,23,0.68428,0.675463
